time,Ch1,Ch2,Ch3
3716,4865.6,-9729,4699.3
3717,4870.4,-9729,4709.1
3718,4875.3,-9729,4709.1
3719,4870.4,-9729,4709.1
3720,4875.3,-9729,4709.1
3721,4875.3,-9729,4714
3722,4875.3,-9729,4709.1
3723,4880.2,-9729,4714
3724,4880.2,-9729,4714
3725,4880.2,-9729,4714
3726,4885.1,-9729,4718.9
3727,4885.1,-9729,4723.7
3728,4885.1,-9729,4723.7
3729,4890,-9729,4723.7
3730,4890,-9729,4728.6
3731,4890,-9729,4728.6
3732,4894.9,-9729,4728.6
3733,4894.9,-9729,4733.5
3734,4894.9,-9729,4728.6
3735,4899.8,-9729,4733.5
3736,4899.8,-9729,4738.4
3737,4899.8,-9729,4738.4
3738,4904.7,-9729,4738.4
3739,4904.7,-9729,4743.3
3740,4909.6,-9729,4743.3
3741,4909.6,-9729,4743.3
3742,4914.5,-9729,4748.2
3743,4914.5,-9729,4748.2
3744,4914.5,-9729,4748.2
3745,4919.3,-9729,4753.1
3746,4919.3,-9729,4753.1
3747,4919.3,-9729,4748.2
3748,4919.3,-9729,4753.1
3749,4919.3,-9729,4758
3750,4924.2,-9729,4758
3751,4929.1,-9729,4758
3752,4929.1,-9729,4762.9
3753,4929.1,-9729,4762.9
3754,4934,-9729,4767.8
3755,4934,-9729,4767.8
3756,4938.9,-9729,4767.8
3757,4934,-9729,4767.8
3758,4938.9,-9729,4772.6
3759,4934,-9729,4772.6
3760,4934,-9729,4772.6
3761,4943.8,-9729,4777.5
3762,4943.8,-9729,4772.6
3763,4943.8,-9729,4777.5
3764,4953.6,-9729,4782.4
3765,4953.6,-9729,4782.4
3766,4958.5,-9729,4787.3
3767,4963.4,-9729,4787.3
3768,4963.4,-9729,4792.2
3769,4963.4,-9729,4792.2
3770,4958.5,-9729,4792.2
3771,4958.5,-9729,4792.2
3772,4963.4,-9729,4792.2
3773,4963.4,-9729,4792.2
3774,4968.2,-9729,4792.2
3775,4968.2,-9729,4802
3776,4973.1,-9729,4797.1
3777,4973.1,-9729,4802
3778,4973.1,-9729,4806.9
3779,4973.1,-9729,4802
3780,4973.1,-9729,4806.9
3781,4978,-9729,4811.8
3782,4978,-9729,4811.8
3783,4982.9,-9729,4811.8
3784,4982.9,-9729,4811.8
3785,4987.8,-9729,4816.7
3786,4992.7,-9729,4816.7
3787,4982.9,-9729,4816.7
3788,4987.8,-9729,4816.7
3789,4992.7,-9729,4821.5
3790,4997.6,-9729,4821.5
3791,4997.6,-9729,4821.5
3792,5002.5,-9729,4826.4
3793,4997.6,-9729,4826.4
3794,5002.5,-9729,4831.3
3795,5007.4,-9729,4826.4
3796,5007.4,-9729,4836.2
3797,5002.5,-9729,4831.3
3798,5012.3,-9729,4836.2
3799,5012.3,-9729,4836.2
3800,5012.3,-9729,4841.1
3801,5012.3,-9729,4841.1
3802,5012.3,-9729,4841.1
3803,5017.1,-9729,4841.1
3804,5017.1,-9729,4841.1
3805,5022,-9729,4850.9
3806,5022,-9729,4850.9
3807,5026.9,-9729,4850.9
3808,5022,-9729,4850.9
3809,5022,-9729,4850.9
3810,5022,-9729,4846
3811,5026.9,-9729,4850.9
3812,5026.9,-9729,4855.8
3813,5031.8,-9729,4855.8
3814,5036.7,-9729,4855.8
3815,5041.6,-9729,4865.6
3816,5036.7,-9729,4865.6
3817,5041.6,-9729,4865.6
3818,5046.5,-9729,4870.4
3819,5046.5,-9729,4870.4
3820,5046.5,-9729,4870.4
3821,5051.4,-9729,4875.3
3822,5051.4,-9729,4875.3
3823,5051.4,-9729,4870.4
3824,5051.4,-9729,4880.2
3825,5051.4,-9729,4880.2
3826,5056.3,-9729,4880.2
3827,5061.2,-9729,4885.1
3828,5061.2,-9729,4885.1
3829,5061.2,-9729,4885.1
3830,5061.2,-9729,4890
3831,5066,-9729,4885.1
3832,5066,-9729,4890
3833,5066,-9729,4894.9
3834,5070.9,-9729,4894.9
3835,5070.9,-9729,4894.9
3836,5070.9,-9729,4890
3837,5075.8,-9729,4899.8
3838,5075.8,-9729,4899.8
3839,5075.8,-9729,4899.8
3840,5080.7,-9729,4899.8
3841,5080.7,-9729,4904.7
3842,5080.7,-9729,4904.7
3843,5085.6,-9729,4904.7
3844,5085.6,-9729,4909.6
3845,5085.6,-9729,4904.7
3846,5090.5,-9729,4909.6
3847,5090.5,-9729,4914.5
3848,5095.4,-9729,4914.5
3849,5095.4,-9729,4919.3
3850,5100.3,-9729,4919.3
3851,5095.4,-9729,4919.3
3852,5100.3,-9729,4919.3
3853,5100.3,-9729,4924.2
3854,5105.2,-9729,4924.2
3855,5110.1,-9729,4929.1
3856,5110.1,-9729,4929.1
3857,5110.1,-9729,4929.1
3858,5110.1,-9729,4929.1
3859,5110.1,-9729,4934
3860,5110.1,-9729,4934
3861,5105.2,-9729,4934
3862,5114.9,-9729,4934
3863,5114.9,-9729,4938.9
3864,5119.8,-9729,4938.9
3865,5124.7,-9729,4943.8
3866,5129.6,-9729,4943.8
3867,5129.6,-9729,4943.8
3868,5129.6,-9729,4948.7
3869,5134.5,-9729,4948.7
3870,5129.6,-9729,4948.7
3871,5134.5,-9729,4948.7
3872,5134.5,-9729,4953.6
3873,5134.5,-9729,4953.6
3874,5134.5,-9729,4953.6
3875,5144.3,-9729,4958.5
3876,5139.4,-9729,4958.5
3877,5144.3,-9729,4958.5
3878,5144.3,-9729,4963.4
3879,5144.3,-9729,4968.2
3880,5144.3,-9729,4968.2
3881,5149.2,-9729,4968.2
3882,5149.2,-9729,4968.2
3883,5154.1,-9729,4968.2
3884,5159,-9729,4973.1
3885,5154.1,-9729,4973.1
3886,5159,-9729,4973.1
3887,5159,-9729,4978
3888,5163.8,-9729,4978
3889,5163.8,-9729,4978
3890,5163.8,-9729,4982.9
3891,5168.7,-9729,4987.8
3892,5168.7,-9729,4982.9
3893,5168.7,-9729,4987.8
3894,5173.6,-9729,4987.8
3895,5173.6,-9729,4987.8
3896,5173.6,-9729,4992.7
3897,5178.5,-9729,4992.7
3898,5178.5,-9729,4992.7
3899,5178.5,-9729,4997.6
3900,5183.4,-9729,4997.6
3901,5183.4,-9729,4997.6
3902,5183.4,-9729,5002.5
3903,5188.3,-9729,5002.5
3904,5188.3,-9729,5007.4
3905,5188.3,-9729,5007.4
3906,5193.2,-9729,5007.4
3907,5198.1,-9729,5007.4
3908,5193.2,-9729,5007.4
3909,5198.1,-9729,5012.3
3910,5193.2,-9729,5012.3
3911,5193.2,-9729,5007.4
3912,5203,-9729,5012.3
3913,5203,-9729,5017.1
3914,5203,-9729,5017.1
3915,5207.9,-9729,5022
3916,5212.7,-9729,5026.9
3917,5217.6,-9729,5026.9
3918,5217.6,-9729,5026.9
3919,5222.5,-9729,5031.8
3920,5217.6,-9729,5031.8
3921,5222.5,-9729,5031.8
3922,5222.5,-9729,5031.8
3923,5222.5,-9729,5031.8
3924,5222.5,-9729,5036.7
3925,5222.5,-9729,5036.7
3926,5227.4,-9729,5036.7
3927,5232.3,-9729,5036.7
3928,5232.3,-9729,5041.6
3929,5232.3,-9729,5041.6
3930,5232.3,-9729,5041.6
3931,5237.2,-9729,5046.5
3932,5237.2,-9729,5046.5
3933,5237.2,-9729,5046.5
3934,5242.1,-9729,5051.4
3935,5242.1,-9729,5056.3
3936,5242.1,-9729,5056.3
3937,5247,-9729,5056.3
3938,5247,-9729,5056.3
3939,5247,-9729,5056.3
3940,5247,-9729,5061.2
3941,5256.8,-9729,5061.2
3942,5251.9,-9729,5061.2
3943,5256.8,-9729,5066
3944,5256.8,-9729,5066
3945,5256.8,-9729,5070.9
3946,5261.6,-9729,5070.9
3947,5261.6,-9729,5070.9
3948,5261.6,-9729,5070.9
3949,5261.6,-9729,5075.8
3950,5266.5,-9729,5075.8
3951,5266.5,-9729,5075.8
3952,5266.5,-9729,5075.8
3953,5271.4,-9729,5080.7
3954,5271.4,-9729,5080.7
3955,5276.3,-9729,5080.7
3956,5276.3,-9729,5085.6
3957,5281.2,-9729,5085.6
3958,5281.2,-9729,5090.5
3959,5281.2,-9729,5090.5
3960,5281.2,-9729,5090.5
3961,5276.3,-9729,5090.5
3962,5286.1,-9729,5090.5
3963,5286.1,-9729,5095.4
3964,5286.1,-9729,5095.4
3965,5291,-9729,5100.3
3966,5295.9,-9729,5100.3
3967,5300.8,-9729,5100.3
3968,5300.8,-9729,5105.2
3969,5300.8,-9729,5105.2
3970,5305.7,-9729,5105.2
3971,5305.7,-9729,5110.1
3972,5305.7,-9729,5110.1
3973,5305.7,-9729,5110.1
3974,5305.7,-9729,5110.1
3975,5310.5,-9729,5110.1
3976,5315.4,-9729,5114.9
3977,5315.4,-9729,5119.8
3978,5315.4,-9729,5114.9
3979,5315.4,-9729,5119.8
3980,5320.3,-9729,5119.8
3981,5315.4,-9729,5119.8
3982,5320.3,-9729,5119.8
3983,5325.2,-9729,5124.7
3984,5325.2,-9729,5124.7
3985,5325.2,-9729,5129.6
3986,5330.1,-9729,5134.5
3987,5330.1,-9729,5129.6
3988,5330.1,-9729,5129.6
3989,5335,-9729,5134.5
3990,5330.1,-9729,5134.5
3991,5335,-9729,5139.4
3992,5339.9,-9729,5139.4
3993,5335,-9729,5144.3
3994,5339.9,-9729,5139.4
3995,5344.8,-9729,5144.3
3996,5344.8,-9729,5144.3
3997,5344.8,-9729,5144.3
3998,5349.7,-9729,5149.2
3999,5349.7,-9729,5149.2
4000,5349.7,-9729,5149.2
4001,5354.6,-9729,5154.1
4002,5354.6,-9729,5149.2
4003,5354.6,-9729,5154.1
4004,5359.4,-9729,5159
4005,5359.4,-9729,5159
4006,5359.4,-9729,5159
4007,5364.3,-9729,5163.8
4008,5369.2,-9729,5163.8
4009,5369.2,-9729,5163.8
4010,5369.2,-9729,5159
4011,5364.3,-9729,5163.8
4012,5364.3,-9729,5163.8
4013,5369.2,-9729,5163.8
4014,5374.1,-9729,5168.7
4015,5374.1,-9729,5168.7
4016,5379,-9729,5173.6
4017,5379,-9729,5178.5
4018,5383.9,-9729,5178.5
4019,5388.8,-9729,5178.5
4020,5388.8,-9729,5183.4
4021,5388.8,-9729,5183.4
4022,5388.8,-9729,5178.5
4023,5388.8,-9729,5178.5
4024,5388.8,-9729,5188.3
4025,5393.7,-9729,5183.4
4026,5393.7,-9729,5183.4
4027,5398.6,-9729,5188.3
4028,5403.5,-9729,5188.3
4029,5403.5,-9729,5193.2
4030,5403.5,-9729,5193.2
4031,5403.5,-9729,5193.2
4032,5403.5,-9729,5193.2
4033,5408.3,-9729,5198.1
4034,5408.3,-9729,5198.1
4035,5408.3,-9729,5198.1
4036,5413.2,-9729,5203
4037,5413.2,-9729,5203
4038,5413.2,-9729,5203
4039,5423,-9729,5207.9
4040,5423,-9729,5207.9
4041,5418.1,-9729,5203
4042,5423,-9729,5207.9
4043,5427.9,-9729,5207.9
4044,5427.9,-9729,5207.9
4045,5432.8,-9729,5212.7
4046,5432.8,-9729,5212.7
4047,5427.9,-9729,5207.9
4048,5432.8,-9729,5217.6
4049,5437.7,-9729,5222.5
4050,5432.8,-9729,5217.6
4051,5437.7,-9729,5222.5
4052,5442.6,-9729,5222.5
4053,5442.6,-9729,5222.5
4054,5442.6,-9729,5222.5
4055,5447.5,-9729,5227.4
4056,5447.5,-9729,5222.5
4057,5452.4,-9729,5227.4
4058,5457.2,-9729,5232.3
4059,5452.4,-9729,5227.4
4060,5452.4,-9729,5227.4
4061,5452.4,-9729,5232.3
4062,5452.4,-9729,5227.4
4063,5452.4,-9729,5227.4
4064,5462.1,-9729,5237.2
4065,5462.1,-9729,5232.3
4066,5462.1,-9729,5237.2
4067,5471.9,-9729,5242.1
4068,5467,-9729,5242.1
4069,5467,-9729,5237.2
4070,5476.8,-9729,5247
4071,3965.8,-9729,5247
4072,3902.2,-9729,5242.1
4073,3887.6,-9729,5247
4074,3868,-9729,5247
4075,3848.4,-9729,5242.1
4076,3838.7,-9729,5251.9
4077,3833.8,-9729,5251.9
4078,3819.1,-9729,5251.9
4079,3819.1,-9729,5256.8
4080,3814.2,-9729,5256.8
4081,3799.5,-9729,5251.9
4082,3799.5,-9729,5256.8
4083,3794.6,-9729,5261.6
4084,3784.9,-9729,5256.8
4085,3784.9,-9729,5261.6
4086,3789.8,-9729,5266.5
4087,3775.1,-9729,5261.6
4088,3775.1,-9729,5261.6
4089,3780,-9729,5266.5
4090,3770.2,-9729,5261.6
4091,3765.3,-9729,5266.5
4092,3775.1,-9729,5271.4
4093,3765.3,-9729,5266.5
4094,3760.4,-9729,5266.5
4095,3770.2,-9729,5271.4
4096,3765.3,-9729,5271.4
4097,3760.4,-9729,5271.4
4098,3765.3,-9729,5276.3
4099,3760.4,-9729,5276.3
4100,3755.5,-9729,5271.4
4101,3760.4,-9729,5276.3
4102,3755.5,-9729,5276.3
4103,3755.5,-9729,5271.4
4104,3755.5,-9729,5281.2
4105,3755.5,-9729,5281.2
4106,3750.6,-9729,5276.3
4107,3760.4,-9729,5281.2
4108,3755.5,-9729,5286.1
4109,3750.6,-9729,5281.2
4110,3750.6,-9729,5281.2
4111,3755.5,-9729,5286.1
4112,3745.7,-9729,5276.3
4113,3745.7,-9729,5281.2
4114,3755.5,-9729,5286.1
4115,3745.7,-9729,5281.2
4116,3750.6,-9729,5286.1
4117,3760.4,-9729,5291
4118,3750.6,-9729,5286.1
4119,3750.6,-9729,5286.1
4120,3760.4,-9729,5295.9
4121,3750.6,-9729,5291
4122,3750.6,-9729,5291
4123,3755.5,-9729,5295.9
4124,3750.6,-9729,5291
4125,3750.6,-9729,5286.1
4126,3755.5,-9729,5300.8
4127,3750.6,-9729,5295.9
4128,3750.6,-9729,5291
4129,3755.5,-9729,5300.8
4130,3755.5,-9729,5300.8
4131,3745.7,-9729,5295.9
4132,3755.5,-9729,5295.9
4133,3750.6,-9729,5300.8
4134,3745.7,-9729,5295.9
4135,3755.5,-9729,5300.8
4136,3750.6,-9729,5305.7
4137,3750.6,-9729,5295.9
4138,3750.6,-9729,5300.8
4139,3755.5,-9729,5305.7
4140,3750.6,-9729,5300.8
4141,3755.5,-9729,5300.8
4142,3760.4,-9729,5310.5
4143,3750.6,-9729,5300.8
4144,3750.6,-9729,5300.8
4145,3760.4,-9729,5305.7
4146,3755.5,-9729,5300.8
4147,3750.6,-9729,5300.8
4148,3760.4,-9729,5310.5
4149,3755.5,-9729,5305.7
4150,3750.6,-9729,5300.8
4151,3760.4,-9729,5310.5
4152,3760.4,-9729,5310.5
4153,3750.6,-9729,5305.7
4154,3760.4,-9729,5310.5
4155,3760.4,-9729,5310.5
4156,3755.5,-9729,5305.7
4157,3760.4,-9729,5315.4
4158,3765.3,-9729,5315.4
4159,3755.5,-9729,5305.7
4160,3760.4,-9729,5310.5
4161,3765.3,-9729,5315.4
4162,3750.6,-9729,5305.7
4163,3755.5,-9729,5310.5
4164,3760.4,-9729,5315.4
4165,3755.5,-9729,5310.5
4166,3760.4,-9729,5310.5
4167,3770.2,-9729,5320.3
4168,3760.4,-9729,5315.4
4169,3765.3,-9729,5315.4
4170,3775.1,-9729,5325.2
4171,3765.3,-9729,5320.3
4172,3770.2,-9729,5320.3
4173,3775.1,-9729,5325.2
4174,3765.3,-9729,5320.3
4175,3765.3,-9729,5320.3
4176,3770.2,-9729,5325.2
4177,3765.3,-9729,5325.2
4178,3765.3,-9729,5315.4
4179,3775.1,-9729,5330.1
4180,3770.2,-9729,5325.2
4181,3765.3,-9729,5320.3
4182,3770.2,-9729,5325.2
4183,3775.1,-9729,5330.1
4184,3765.3,-9729,5325.2
4185,3770.2,-9729,5330.1
4186,3775.1,-9729,5335
4187,3770.2,-9729,5325.2
4188,3770.2,-9729,5325.2
4189,3780,-9729,5335
4190,3770.2,-9729,5330.1
4191,3770.2,-9729,5330.1
4192,3780,-9729,5339.9
4193,3775.1,-9729,5335
4194,3770.2,-9729,5335
4195,3784.9,-9729,5339.9
4196,3780,-9729,5339.9
4197,3775.1,-9729,5330.1
4198,3784.9,-9729,5339.9
4199,3784.9,-9729,5339.9
4200,3775.1,-9729,5335
4201,3780,-9729,5344.8
4202,3784.9,-9729,5344.8
4203,3775.1,-9729,5335
4204,3780,-9729,5344.8
4205,3789.8,-9729,5349.7
4206,3780,-9729,5344.8
4207,3780,-9729,5339.9
4208,3789.8,-9729,5349.7
4209,3784.9,-9729,5349.7
4210,3784.9,-9729,5349.7
4211,3789.8,-9729,5354.6
4212,3780,-9729,5349.7
4213,3780,-9729,5344.8
4214,3784.9,-9729,5354.6
4215,3784.9,-9729,5354.6
4216,3780,-9729,5344.8
4217,3789.8,-9729,5354.6
4218,3789.8,-9729,5359.4
4219,3784.9,-9729,5354.6
4220,3794.6,-9729,5359.4
4221,3804.4,-9729,5364.3
4222,3794.6,-9729,5359.4
4223,3799.5,-9729,5364.3
4224,3799.5,-9729,5364.3
4225,3789.8,-9729,5364.3
4226,3794.6,-9729,5359.4
4227,3799.5,-9729,5369.2
4228,3794.6,-9729,5364.3
4229,3794.6,-9729,5364.3
4230,3809.3,-9729,5374.1
4231,3799.5,-9729,5369.2
4232,3794.6,-9729,5369.2
4233,3804.4,-9729,5374.1
4234,3804.4,-9729,5369.2
4235,3794.6,-9729,5369.2
4236,3804.4,-9729,5379
4237,3804.4,-9729,5374.1
4238,3799.5,-9729,5374.1
4239,3804.4,-9729,5379
4240,3809.3,-9729,5383.9
4241,3804.4,-9729,5374.1
4242,3804.4,-9729,5379
4243,3809.3,-9729,5388.8
4244,3804.4,-9729,5379
4245,3804.4,-9729,5379
4246,3814.2,-9729,5388.8
4247,3804.4,-9729,5383.9
4248,3804.4,-9729,5383.9
4249,3814.2,-9729,5388.8
4250,3809.3,-9729,5388.8
4251,3804.4,-9729,5383.9
4252,3814.2,-9729,5393.7
4253,3814.2,-9729,5393.7
4254,3809.3,-9729,5383.9
4255,3814.2,-9729,5393.7
4256,3819.1,-9729,5398.6
4257,3809.3,-9729,5388.8
4258,3814.2,-9729,5398.6
4259,3824,-9729,5398.6
4260,3814.2,-9729,5393.7
4261,3814.2,-9729,5393.7
4262,3819.1,-9729,5398.6
4263,3814.2,-9729,5398.6
4264,3814.2,-9729,5393.7
4265,3824,-9729,5403.5
4266,3819.1,-9729,5398.6
4267,3819.1,-9729,5398.6
4268,3828.9,-9729,5403.5
4269,3824,-9729,5408.3
4270,3824,-9729,5403.5
4271,3828.9,-9729,5413.2
4272,3833.8,-9729,5413.2
4273,3824,-9729,5408.3
4274,3828.9,-9729,5408.3
4275,3833.8,-9729,5418.1
4276,3824,-9729,5408.3
4277,3824,-9729,5413.2
4278,3833.8,-9729,5418.1
4279,3828.9,-9729,5413.2
4280,3828.9,-9729,5413.2
4281,3838.7,-9729,5423
4282,3838.7,-9729,5418.1
4283,3828.9,-9729,5418.1
4284,3838.7,-9729,5423
4285,3838.7,-9729,5423
4286,3828.9,-9729,5418.1
4287,3838.7,-9729,5427.9
4288,3838.7,-9729,5432.8
4289,3828.9,-9729,5423
4290,3838.7,-9729,5432.8
4291,3843.5,-9729,5432.8
4292,3838.7,-9729,5432.8
4293,3838.7,-9729,5427.9
4294,3848.4,-9729,5437.7
4295,3838.7,-9729,5432.8
4296,3838.7,-9729,5432.8
4297,3843.5,-9729,5437.7
4298,3843.5,-9729,5437.7
4299,3843.5,-9729,5432.8
4300,3848.4,-9729,5442.6
4301,3848.4,-9729,5442.6
4302,3843.5,-9729,5437.7
4303,3848.4,-9729,5442.6
4304,3848.4,-9729,5442.6
4305,3848.4,-9729,5442.6
4306,3848.4,-9729,5442.6
4307,3853.3,-9729,5447.5
4308,3853.3,-9729,5447.5
4309,3853.3,-9729,5447.5
4310,3863.1,-9729,5452.4
4311,3853.3,-9729,5447.5
4312,3853.3,-9729,5447.5
4313,3858.2,-9729,5452.4
4314,3848.4,-9729,5452.4
4315,3848.4,-9729,5452.4
4316,3853.3,-9729,5457.2
4317,3853.3,-9729,5457.2
4318,3853.3,-9729,5452.4
4319,3858.2,-9729,5462.1
4320,3863.1,-9729,5462.1
4321,3863.1,-9729,5457.2
4322,3868,-9729,5462.1
4323,3872.9,-9729,5467
4324,3863.1,-9729,5462.1
4325,3868,-9729,5467
4326,3868,-9729,5467
4327,3863.1,-9729,5467
4328,3868,-9729,5467
4329,3872.9,-9729,5471.9
4330,3868,-9729,5467
4331,3872.9,-9729,5471.9
4332,3877.8,-9729,5471.9
4333,3872.9,-9729,5476.8
4334,3872.9,-9729,5471.9
4335,3872.9,-9729,5476.8
4336,3872.9,-9729,5476.8
4337,3868,-9729,5471.9
4338,3872.9,-9729,5476.8
4339,3877.8,-9729,5486.6
4340,3872.9,-9729,5481.7
4341,3877.8,-9729,5481.7
4342,3882.7,-9729,5486.6
4343,3877.8,-9729,5481.7
4344,3877.8,-9729,5486.6
4345,3882.7,-9729,5486.6
4346,3877.8,-9729,5486.6
4347,3877.8,-9729,5486.6
4348,3887.6,-9729,5491.5
4349,3882.7,-9729,5491.5
4350,3882.7,-9729,5491.5
4351,3882.7,-9729,5491.5
4352,3887.6,-9729,5491.5
4353,3887.6,-9729,5496.4
4354,3887.6,-9729,5496.4
4355,3887.6,-9729,5501.3
4356,3887.6,-9729,5496.4
4357,3887.6,-9729,5496.4
4358,3892.4,-9729,5501.3
4359,3892.4,-9729,5501.3
4360,3892.4,-9729,5506.1
4361,3892.4,-9729,5506.1
4362,3892.4,-9729,5506.1
4363,3892.4,-9729,5501.3
4364,3887.6,-9729,5506.1
4365,3887.6,-9729,5506.1
4366,3892.4,-9729,5506.1
4367,3897.3,-9729,5511
4368,3897.3,-9729,5506.1
4369,3897.3,-9729,5511
4370,3902.2,-9729,5515.9
4371,3902.2,-9729,5515.9
4372,3902.2,-9729,5511
4373,3907.1,-9729,5515.9
4374,3907.1,-9729,5520.8
4375,3907.1,-9729,5515.9
4376,3907.1,-9729,5520.8
4377,3907.1,-9729,5520.8
4378,3902.2,-9729,5520.8
4379,3907.1,-9729,5525.7
4380,3912,-9729,5525.7
4381,3912,-9729,5520.8
4382,3912,-9729,5525.7
4383,3912,-9729,5525.7
4384,3912,-9729,5530.6
4385,3912,-9729,5525.7
4386,3912,-9729,5535.5
4387,3916.9,-9729,5535.5
4388,3912,-9729,5530.6
4389,3912,-9729,5535.5
4390,3916.9,-9729,5535.5
4391,3916.9,-9729,5530.6
4392,3916.9,-9729,5540.4
4393,3916.9,-9729,5535.5
4394,3916.9,-9729,5540.4
4395,3921.8,-9729,5540.4
4396,3921.8,-9729,5540.4
4397,3921.8,-9729,5540.4
4398,3921.8,-9729,5545.3
4399,3926.7,-9729,5550.2
4400,3921.8,-9729,5545.3
4401,3926.7,-9729,5545.3
4402,3926.7,-9729,5550.2
4403,3926.7,-9729,5550.2
4404,3926.7,-9729,5550.2
4405,3931.6,-9729,5550.2
4406,3926.7,-9729,5555
4407,3926.7,-9729,5550.2
4408,3931.6,-9729,5555
4409,3931.6,-9729,5559.9
4410,3931.6,-9729,5559.9
4411,3936.5,-9729,5559.9
4412,3936.5,-9729,5559.9
4413,3931.6,-9729,5559.9
4414,3926.7,-9729,5559.9
4415,3931.6,-9729,5559.9
4416,3936.5,-9729,5564.8
4417,3931.6,-9729,5559.9
4418,3936.5,-9729,5564.8
4419,3941.3,-9729,5564.8
4420,3941.3,-9729,5564.8
4421,3946.2,-9729,5569.7
4422,3946.2,-9729,5569.7
4423,3946.2,-9729,5569.7
4424,3946.2,-9729,5574.6
4425,3946.2,-9729,5569.7
4426,3951.1,-9729,5569.7
4427,3946.2,-9729,5574.6
4428,3946.2,-9729,5574.6
4429,3951.1,-9729,5574.6
4430,3946.2,-9729,5579.5
4431,3951.1,-9729,5579.5
4432,3956,-9729,5579.5
4433,3951.1,-9729,5584.4
4434,3951.1,-9729,5584.4
4435,3951.1,-9729,5584.4
4436,3951.1,-9729,5584.4
4437,3951.1,-9729,5584.4
4438,3956,-9729,5584.4
4439,3956,-9729,5589.3
4440,3956,-9729,5589.3
4441,3956,-9729,5589.3
4442,3960.9,-9729,5589.3
4443,3960.9,-9729,5589.3
4444,3960.9,-9729,5589.3
4445,3960.9,-9729,5599.1
4446,3960.9,-9729,5594.2
4447,3960.9,-9729,5594.2
4448,3965.8,-9729,5599.1
4449,3965.8,-9729,5594.2
4450,3965.8,-9729,5599.1
4451,3965.8,-9729,5603.9
4452,3970.7,-9729,5599.1
4453,3970.7,-9729,5603.9
4454,3965.8,-9729,5603.9
4455,3970.7,-9729,5608.8
4456,3970.7,-9729,5603.9
4457,3970.7,-9729,5608.8
4458,3975.6,-9729,5608.8
4459,3970.7,-9729,5603.9
4460,3970.7,-9729,5608.8
4461,3975.6,-9729,5608.8
4462,3975.6,-9729,5613.7
4463,3975.6,-9729,5613.7
4464,3975.6,-9729,5608.8
4465,3975.6,-9729,5613.7
4466,3975.6,-9729,5613.7
4467,3975.6,-9729,5618.6
4468,3980.5,-9729,5613.7
4469,3980.5,-9729,5613.7
4470,3980.5,-9729,5618.6
4471,3985.4,-9729,5623.5
4472,3985.4,-9729,5618.6
4473,3985.4,-9729,5623.5
4474,3990.2,-9729,5623.5
4475,3990.2,-9729,5628.4
4476,3990.2,-9729,5628.4
4477,3990.2,-9729,5633.3
4478,3990.2,-9729,5628.4
4479,3990.2,-9729,5628.4
4480,3995.1,-9729,5633.3
4481,3995.1,-9729,5633.3
4482,3995.1,-9729,5628.4
4483,3995.1,-9729,5633.3
4484,3995.1,-9729,5633.3
4485,3995.1,-9729,5633.3
4486,3995.1,-9729,5638.2
4487,3995.1,-9729,5638.2
4488,3995.1,-9729,5638.2
4489,4000,-9729,5638.2
4490,4000,-9729,5638.2
4491,4000,-9729,5638.2
4492,4000,-9729,5643.1
4493,4004.9,-9729,5643.1
4494,4000,-9729,5643.1
4495,4004.9,-9729,5648
4496,4004.9,-9729,5648
4497,4004.9,-9729,5648
4498,4004.9,-9729,5648
4499,4004.9,-9729,5652.8
4500,4004.9,-9729,5648
4501,4009.8,-9729,5648
4502,4009.8,-9729,5652.8
4503,4009.8,-9729,5652.8
4504,4009.8,-9729,5652.8
4505,4009.8,-9729,5657.7
4506,4014.7,-9729,5657.7
4507,4009.8,-9729,5652.8
4508,4014.7,-9729,5662.6
4509,4019.6,-9729,5662.6
4510,4014.7,-9729,5662.6
4511,4019.6,-9729,5662.6
4512,4019.6,-9729,5667.5
4513,4019.6,-9729,5662.6
4514,4019.6,-9729,5662.6
4515,4014.7,-9729,5662.6
4516,4019.6,-9729,5662.6
4517,4014.7,-9729,5662.6
4518,4019.6,-9729,5667.5
4519,4019.6,-9729,5667.5
4520,4024.5,-9729,5667.5
4521,4024.5,-9729,5672.4
4522,4029.4,-9729,5677.3
4523,4029.4,-9729,5672.4
4524,4034.3,-9729,5677.3
4525,4034.3,-9729,5677.3
4526,4029.4,-9729,5677.3
4527,4029.4,-9729,5677.3
4528,4029.4,-9729,5677.3
4529,4029.4,-9729,5677.3
4530,4029.4,-9729,5677.3
4531,4034.3,-9729,5682.2
4532,4034.3,-9729,5682.2
4533,4039.1,-9729,5687.1
4534,4039.1,-9729,5687.1
4535,4034.3,-9729,5687.1
4536,4039.1,-9729,5687.1
4537,4039.1,-9729,5687.1
4538,4039.1,-9729,5692
4539,4039.1,-9729,5687.1
4540,4044,-9729,5692
4541,4044,-9729,5692
4542,4044,-9729,5692
4543,4048.9,-9729,5692
4544,4044,-9729,5696.9
4545,4048.9,-9729,5692
4546,4048.9,-9729,5701.7
4547,4044,-9729,5696.9
4548,4048.9,-9729,5701.7
4549,4048.9,-9729,5696.9
4550,4048.9,-9729,5701.7
4551,4048.9,-9729,5696.9
4552,4053.8,-9729,5701.7
4553,4053.8,-9729,5706.6
4554,4053.8,-9729,5701.7
4555,4058.7,-9729,5701.7
4556,4053.8,-9729,5706.6
4557,4053.8,-9729,5706.6
